H_L0.1_weight,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L3_covariance,HH_L3_pcc,HH_L1_std,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_std,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_std,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L3_variance,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L1_pcc,HpHp_L0.1_radius,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,type,client_id
0.43657315,0.51210225,0.212468,0.13171381,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826649,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.74399626,0.6729362,0.0070948983,9.56E-05,0.38159412,0.46982324,0.0004627852,1.60E-07,0.34851477,0.4641461,0.00032018902,8.72E-08,0.38961926,0.4486558,0.00026492903,6.74E-08,0.43765217,0.46403483,1.24E-22,1.48E-22,0.6286557,3.63E-08,0.61237425,1.27E-05,4.99E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,1
0.39169294,0.37408823,0.0057817856,0.00010740387,0.38159412,0.46982324,1.52E-06,1.72E-12,0.34851477,0.4641461,0.0004471859,1.70E-07,0.38961926,0.4486558,0.0006771232,4.41E-07,0.43765217,0.46403483,4.31E-21,4.09E-21,0.3077364,3.60E-08,0.27602312,2.62E-05,0.00010300656,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,1
0.7131987,0.99058384,0.24398491,0.12162466,0.38159412,0.46982324,0.00011271778,9.47E-09,0.34851477,0.4641461,0.006727173,3.85E-05,0.38961926,0.4486558,0.0071080136,4.86E-05,0.43765217,0.46403483,1.38E-22,1.54E-22,0.58082354,7.09E-19,0.879132,7.44E-07,2.93E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,1
0.71717805,0.9609338,0.24483854,0.12124351,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,3
0.7403438,0.7901532,0.0070958,9.57E-05,0.38159412,0.46982324,8.88E-07,5.87E-13,0.34851477,0.4641461,0.00019877154,3.36E-08,0.38961926,0.4486558,0.0002519418,6.10E-08,0.43765217,0.46403483,1.63E-22,1.76E-22,0.6213254,1.04E-09,0.719078,7.56E-06,2.97E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,0
0.71277386,0.49520007,0.24263202,0.12221813,0.38159412,0.46982324,2.49E-08,4.63E-16,0.34851477,0.4641461,0.0025318882,5.45E-06,0.38961926,0.4486558,0.005760491,3.19E-05,0.43765217,0.46403483,5.93E-22,4.16E-22,0.57229024,1.23E-06,0.43703085,2.50E-05,9.85E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,3
0.71025175,0.51625234,0.25027674,0.12743832,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,1
0.23352702,0.047082454,0.0063584796,0.00010343428,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826655,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,4
0.22448915,0.22680545,7.48E-05,3.75E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826629,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,0
0.00086434133,0.0015555792,0.00830659,0.000811285,0.38159412,0.46982324,9.84E-10,7.23E-19,0.34851477,0.4641461,1.41E-09,2.38E-18,0.38961926,0.4486558,1.46E-07,4.43E-13,0.43765217,0.46403483,0,1.16E-30,6.56E-06,8.42E-19,6.31E-05,2.73E-08,9.23E-18,0.43570697,2.57E-18,0.4486267,0.00021864891,0,0.017626109,1.90E-18,0.58125275,0.47003502,0,1
0.47149074,0.4776572,0.2135552,0.13149197,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826649,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,1
0.00012308615,0.000581348,0.017534647,0.011148094,0.38159412,0.46983182,0.0032350123,0.00016149654,0.3485157,0.47255462,0.009369376,0.0015385468,0.38970646,0.53829974,0.1699517,0.074945584,0.4405626,0.47376522,3.02E-20,2.99E-17,0.00011437433,2.55E-16,0.00026943377,7.12E-09,2.17E-16,0.43570697,2.03E-18,0.4486267,0.0004186606,1.72E-09,0.017626109,3.01E-18,0.58125275,0.47003502,0,4
0.20324843,0.06678608,8.54E-05,4.61E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266286,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.32787102,0.15298156,0.0051167114,0.00010812735,0.38159412,0.46982324,0.00053463696,2.13E-07,0.34851477,0.4641461,0.0013732606,1.60E-06,0.38961926,0.4486558,0.0010431658,1.05E-06,0.43765217,0.46403483,1.04E-20,7.25E-18,0.18062285,8.30E-05,0.099948965,0.00014869706,0.00058487087,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,0
0.7195007,0.9581647,0.24439155,0.12144439,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,0
0.36173192,0.30020794,0.18284304,0.134236,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982667,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,3
0.0008898012,0.0015580725,0.007858215,0.0007453215,0.38159412,0.46982324,3.58E-06,3.43E-07,0.34851477,0.4641038,0.007131662,0.00010253178,0.38962558,0.48325107,0.009992253,0.00015009464,0.4376746,0.49536115,9.66E-31,1.21E-21,0.00012999834,4.33E-17,0.0003597038,5.13E-09,5.10E-17,0.43566245,0.000110639776,0.48321968,0.0012470925,0.009954618,0.028065613,0.00015006548,0.5812711,0.5010103,0,2
0.35583994,0.38649523,0.1840888,0.13426429,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826671,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,1
0.21992436,0.21948381,7.75E-05,3.87E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826629,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,1
0.7629891,0.82652134,0.0080905985,7.81E-05,0.38159412,0.46982324,0.00010926281,8.89E-09,0.34851477,0.4641461,0.00025448445,5.51E-08,0.38961926,0.4486558,0.00026096363,6.54E-08,0.43765217,0.46403483,1.57E-22,1.75E-22,0.72937906,2.20E-10,0.8555728,5.53E-06,2.18E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,1
0.31548283,0.39296472,0.18368159,0.13425785,0.38159412,0.46982324,0.0003481657,9.03E-08,0.34851477,0.4641461,0.013283131,0.00015010111,0.38961926,0.4486558,0.01682779,0.00027212047,0.43765217,0.46403483,7.04E-20,3.37E-20,0.19101694,8.45E-10,0.262605,1.80E-05,7.09E-05,0.43570697,2.67E-15,0.4486267,0.9099646,9.24E-08,0.3503546,8.26E-15,0.58125275,0.47003502,5,2
0.7449396,0.73735434,0.008087509,7.85E-05,0.38159412,0.46982324,0.00081094145,4.90E-07,0.34851477,0.4641461,0.00031017914,8.18E-08,0.38961926,0.4486558,0.0002722546,7.12E-08,0.43765217,0.46403483,6.34E-23,1.05E-22,0.71586794,4.05E-09,0.76187736,8.30E-06,3.26E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,2
0.7118686,0.77187514,0.25008973,0.12752454,0.38159412,0.46982324,0.0011279174,9.48E-07,0.34851477,0.4641461,0.008338172,5.91E-05,0.38961926,0.4486558,0.006813865,4.46E-05,0.43765217,0.46403483,1.39E-22,1.29E-22,0.57750154,5.02E-10,0.68550915,7.32E-06,2.88E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,4
0.27010864,0.05019815,0.22156,0.12958266,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.74275064,0.7955963,0.0070852805,9.58E-05,0.38159412,0.46982324,3.43E-07,8.77E-14,0.34851477,0.4641461,0.00018100259,2.79E-08,0.38961926,0.4486558,0.00024883298,5.95E-08,0.43765217,0.46403483,9.42E-23,1.36E-22,0.6168684,8.60E-10,0.72296137,7.38E-06,2.90E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,2
0.7201262,0.6722436,0.24318,0.121979184,0.38159412,0.46982324,0.0003467841,8.96E-08,0.34851477,0.4641461,0.0072690453,4.50E-05,0.38961926,0.4486558,0.006828039,4.48E-05,0.43765217,0.46403483,5.22E-22,4.52E-22,0.58279556,1.92E-08,0.5946342,1.22E-05,4.79E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,0
0.7140309,0.87756574,0.24422687,0.12151766,0.38159412,0.46982324,2.30E-05,3.95E-10,0.34851477,0.4641461,0.005609296,2.68E-05,0.38961926,0.4486558,0.0066694953,4.27E-05,0.43765217,0.46403483,6.78E-23,8.74E-23,0.58566976,2.69E-12,0.7795934,3.82E-06,1.50E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,1
0.7234491,0.85422504,0.2438979,0.1216637,0.38159412,0.46982324,1.39E-07,1.43E-14,0.34851477,0.4641461,0.003330271,9.44E-06,0.38961926,0.4486558,0.0062030638,3.70E-05,0.43765217,0.46403483,2.08E-22,1.80E-22,0.58637327,1.38E-11,0.75782764,4.63E-06,1.82E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,4
0.22407387,0.25766236,7.47E-05,3.80E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,3
0.2542278,0.35956618,1.56E-05,1.58E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826632,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.7103031,0.47146297,0.24976733,0.12767164,0.38159412,0.46982324,4.59E-08,1.57E-15,0.34851477,0.4641461,0.0029729593,7.52E-06,0.38961926,0.4486558,0.0061145485,3.59E-05,0.43765217,0.46403483,2.39E-22,1.76E-22,0.5744656,1.74E-06,0.4181619,2.71E-05,0.00010666502,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,3
0.0004980329,0.0005203784,0.02041116,0.020192029,0.38159412,0.46982324,0,0,0.34851477,0.4641461,1.41E-09,1.68E-18,0.38961926,0.4486558,9.93E-10,9.50E-19,0.43765217,0.46403483,1.16E-17,1.72E-15,0.0004726719,7.94E-15,0.00013379692,2.22E-08,8.41E-15,0.43570697,1.81E-18,0.4486267,0.00046387382,0,2.08E-17,0,0.58125275,0.47003502,0,3
0.36157483,0.32673538,0.18348888,0.13425365,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982667,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,3
0.0013733442,0.0018022887,0.036740474,0.100135826,0.38158575,0.43482396,0.011484709,0.00012013173,0.34850323,0.41893968,0.011782115,0.00015169744,0.38965306,0.5596913,0.010824387,0.0001585108,0.43770275,0.5303515,1.35E-17,2.25E-17,0.000406562,5.30E-17,0.00039545688,4.65E-09,5.34E-17,0.38815847,0.00016369336,0.55965495,0.0013710484,0.010783618,0.02871894,0.00015848,0.5812942,0.53560853,0,0
0.3490108,0.41841972,0.1826521,0.13423048,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826671,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5,3
0.0011833531,0.0015020514,0.007807698,0.0007290611,0.38159412,0.46982324,4.21E-06,0.00019246996,0.34851477,0.46415362,0.016789906,0.00057687645,0.38967618,0.50454754,0.029720128,0.0010742634,0.4379153,0.51575875,1.75E-18,2.19E-18,0.0012324409,5.96E-18,0.0015929192,8.48E-10,6.19E-18,0.43570697,1.35E-05,0.44860932,0.0013871143,0.002011302,0.040372994,0.00041837606,0.58125055,0.4605233,0,0
0.40622607,0.34233016,0.20998524,0.13953058,0.38159412,0.46982324,4.69E-05,1.64E-09,0.34851477,0.4641461,0.017960994,0.0002744377,0.38961926,0.4486558,0.026466593,0.0006731365,0.43765217,0.46403483,7.63E-22,1.01E-21,0.2765137,1.07E-07,0.25552848,3.12E-05,0.0001227387,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,1
0.43048725,0.60521585,0.21330267,0.1315439,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266506,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,0
0.40813518,0.2277795,0.0057343896,0.00010751232,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,0
0.00069340254,0.00070658704,0.013705415,0.0025535272,0.38159412,0.4698232,0.0029994738,0.0026197624,0.34851426,0.46294397,0.009425609,0.0032418668,0.38955668,0.40459344,0.079840645,0.019218624,0.43777338,0.46572113,5.36E-22,8.30E-19,0.0002724053,1.69E-16,0.00025702707,7.58E-09,3.19E-16,0.43570697,1.81E-18,0.4486267,0.00040926854,1.72E-09,0.017626109,3.01E-18,0.58125275,0.47003502,0,3
0.8853643,0.9146048,0.008145088,7.70E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266566,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,2
0.43178314,0.6051854,0.21285763,0.13163425,0.38159412,0.46982324,0.00016355627,1.99E-08,0.34851477,0.4641461,0.011690869,0.0001162724,0.38961926,0.4486558,0.013137581,0.00016585857,0.43765217,0.46403483,5.58E-22,5.74E-22,0.29961458,5.89E-19,0.4686059,1.28E-06,5.05E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,0
0.006969706,0.001506673,0.059496384,0.079045705,0.36629817,0.4259458,0.336865,0.1784527,0.32720023,0.40437254,0.33785006,0.20979786,0.36243275,0.37818488,0.3194761,0.21439205,0.44378704,0.4706283,9.23E-18,1.08E-17,0.008393735,2.37E-17,0.0015038437,0.00036552545,0.0014356582,0.5477895,0.18865685,0.5580023,0.00030023066,0.38298798,0.20111941,0.19747226,0.663967,0.57515323,0,4
0.74485886,0.7921224,0.007087756,9.58E-05,0.38159412,0.46982324,6.96E-07,3.61E-13,0.34851477,0.4641461,0.00019408335,3.20E-08,0.38961926,0.4486558,0.0002511432,6.06E-08,0.43765217,0.46403483,2.08E-22,2.04E-22,0.61997753,9.88E-10,0.7200561,7.51E-06,2.96E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,4
0.0008034153,0.0014921394,0.00776486,0.000732546,0.38159412,0.46982324,7.60E-06,0.00027418643,0.34851477,0.46417168,0.020330014,0.00070181064,0.38968816,0.50059855,0.029765252,0.0010993888,0.437875,0.50658625,4.28E-22,2.72E-19,0.00078428624,5.57E-18,0.001584569,8.55E-10,6.29E-18,0.43570697,0.00051040895,0.4486267,0.0014170288,3.92E-07,0.03850393,0.0005524797,0.58125275,0.4700334,0,4
0.000892104,0.0016835645,0.012367465,0.0065748426,0.38159412,0.46982324,8.19E-05,2.54E-06,0.34851477,0.4639681,0.02523201,0.00076900487,0.38966095,0.47536075,0.07572187,0.099289805,0.44194332,0.4910178,6.87E-25,8.07E-19,0.0008291045,1.80E-10,0.0015674324,0.0015034428,0.0058981464,0.43570697,0.00047826365,0.4487141,0.001399683,0.039203156,0.061528236,0.090615705,0.5900418,0.6043308,0,2
0.41091543,0.3817199,0.005809383,0.00010729405,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826656,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3,1
0.0012048659,0.0015217974,0.008344989,0.0008774393,0.38159412,0.46982324,1.39E-09,1.44E-18,0.34851477,0.4641461,9.93E-10,2.66E-18,0.38961926,0.4486558,3.45E-09,2.38E-16,0.43765217,0.46403483,0,1.17E-28,1.13E-05,1.30E-18,8.13E-05,2.19E-08,9.05E-17,0.43570697,2.87E-18,0.4486267,0.00028180252,1.40E-09,0.017626109,3.42E-18,0.58125275,0.47003502,0,3
0.7030657,0.26119757,0.007067744,9.61E-05,0.38159412,0.46982324,0.0002573958,4.94E-08,0.34851477,0.4641461,0.0002911509,7.21E-08,0.38961926,0.4486558,0.00026037515,6.51E-08,0.43765217,0.46403483,7.49E-23,4.69E-15,0.5896302,5.45E-05,0.23673718,6.78E-05,0.0002665245,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.79892445,0.84630346,0.008112864,7.76E-05,0.38159412,0.46982324,7.71E-06,4.43E-11,0.34851477,0.4641461,0.0001916926,3.13E-08,0.38961926,0.4486558,0.0002510834,6.06E-08,0.43765217,0.46403483,6.14E-23,8.05E-23,0.77528274,1.25E-10,0.87866336,5.12E-06,2.01E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,0
0.7186119,0.99477416,0.24401176,0.121613204,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266506,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,1
0.711522,0.9939212,0.24434705,0.12146417,0.38159412,0.46982324,0.0046859905,1.64E-05,0.34851477,0.4641461,0.009808162,8.18E-05,0.38961926,0.4486558,0.0075151618,5.43E-05,0.43765217,0.46403483,7.59E-23,9.90E-23,0.5877182,1.85E-19,0.8834145,6.48E-07,2.55E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,0
0.4467399,0.4473687,0.21238264,0.13173054,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826649,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.69967234,0.4570269,0.25090462,0.12715136,0.38159412,0.46982324,1.26E-07,1.17E-14,0.34851477,0.4641461,0.0033424352,9.50E-06,0.38961926,0.4486558,0.006271127,3.78E-05,0.43765217,0.46403483,4.84E-23,8.49E-23,0.57788455,2.20E-06,0.40720448,2.85E-05,0.00011219805,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,2
0.25479802,0.33663592,1.52E-05,1.52E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266304,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,0
0.40808386,0.5940318,0.21319127,0.13156824,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,2
0.33284166,0.46373314,0.005904336,0.000106826286,0.38159412,0.46982324,3.88E-06,1.12E-11,0.34851477,0.4641461,0.00072719285,4.50E-07,0.38961926,0.4486558,0.0008014047,6.17E-07,0.43765217,0.46403483,1.45E-20,1.63E-20,0.22305642,2.33E-11,0.3496545,9.60E-06,3.78E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.0007147122,0.0027261404,0.052122552,0.07474734,0.38159412,0.46982324,7.36E-06,4.05E-11,0.34851477,0.4641461,0.1914395,0.21032125,0.3911501,0.45527747,0.34876296,0.29998413,0.43316102,0.46036187,0,6.04E-23,8.94E-05,2.45E-16,0.0021028807,6.12E-10,6.32E-17,0.43570697,0,0.4486267,0,0,0.009219858,0,0.58125275,0.47003502,0,4
0.004502809,0.0026604657,0.0399131,0.05566422,0.33602273,0.3787186,0.35620815,0.2982434,0.298624,0.36552247,0.35327667,0.34256503,0.3539499,0.38183987,0.3386076,0.3323556,0.41611236,0.44700378,1.16E-17,1.32E-17,0.0036948726,1.97E-17,0.0016046457,9.22E-10,7.39E-17,0.58040303,0.29935965,0.58820075,0.00030023296,0.52512723,0.19695243,0.31332016,0.7392976,0.6040212,0,2
0.34237736,0.33932644,0.18440096,0.13427186,0.38159412,0.46982324,0.00034554774,8.90E-08,0.34851477,0.4641461,0.015359643,0.00020069903,0.38961926,0.4486558,0.017688893,0.00030068264,0.43765217,0.46403483,8.39E-22,1.82E-21,0.21453252,4.97E-08,0.22765988,3.16E-05,0.00012439761,0.43570697,8.13E-16,0.4486267,0.78883034,1.39E-07,0.3503546,1.88E-14,0.58125275,0.47003502,5,4
0.2546457,0.3581239,1.53E-05,1.52E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826632,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,2
0.43138036,0.5940511,0.21461388,0.13126947,0.38159412,0.46982324,3.72E-06,1.03E-11,0.34851477,0.4641461,0.0072398647,4.46E-05,0.38961926,0.4486558,0.012267888,0.00014462609,0.43765217,0.46403483,5.26E-22,6.97E-22,0.3096144,3.76E-15,0.46376625,3.12E-06,1.23E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,4
0.72486764,0.9715157,0.2442753,0.12149546,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4,4
0.40771282,0.24489069,0.20827152,0.1397712,0.38159412,0.46982324,0.020439528,0.00031124163,0.34851477,0.4641461,0.04222699,0.0015169221,0.38961926,0.4486558,0.032528184,0.0010167793,0.43765217,0.46403483,5.92E-22,1.51E-21,0.2784755,6.34E-06,0.18141942,6.61E-05,0.00026019724,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1,4
0.7147514,0.6518932,0.24353024,0.12182505,0.38159412,0.46982324,0.00542105,2.19E-05,0.34851477,0.4641461,0.00956663,7.79E-05,0.38961926,0.4486558,0.0071231406,4.88E-05,0.43765217,0.46403483,8.38E-23,1.16E-22,0.58511764,3.33E-08,0.57746685,1.32E-05,5.21E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4,0
0.26345477,0.3540951,1.50E-05,1.46E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266315,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2,4
0.74371964,0.4555542,0.0070908675,9.56E-05,0.38159412,0.46982324,0.00043728837,1.42E-07,0.34851477,0.4641461,0.00039077012,1.30E-07,0.38961926,0.4486558,0.0002696078,6.99E-08,0.43765217,0.46403483,7.01E-23,1.05E-22,0.6285471,3.13E-06,0.41433874,2.93E-05,0.00011519427,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,3
0.7094775,0.58037585,0.2497919,0.12765849,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266613,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1,3
0.0007329834,0.0015581563,0.013089398,0.008206232,0.38159412,0.46982324,1.09E-06,3.02E-08,0.34851477,0.4641461,0.006703335,8.70E-05,0.38962194,0.46573123,0.0100558,0.00015113332,0.43765944,0.47407815,1.45E-31,1.40E-22,0.00012233807,4.61E-17,0.00036826433,5.02E-09,1.09E-13,0.43570697,9.39E-05,0.46570098,0.0012767718,0.010017927,0.028221369,0.00015110396,0.58125865,0.4799658,0,2
0.72263336,0.6490583,0.008088625,7.88E-05,0.38159412,0.46982324,0.00024327783,4.41E-08,0.34851477,0.4641461,0.0002789506,6.62E-08,0.38961926,0.4486558,0.00027642792,7.34E-08,0.43765217,0.46403483,2.18E-22,1.67E-22,0.6876728,4.99E-08,0.6696407,1.21E-05,4.75E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3,1
0.00093479257,0.0012863677,0.039907765,0.049955938,0.38159412,0.46982324,0.08871845,0.0058638635,0.34851477,0.4641461,0.08564568,0.006240135,0.38961926,0.4486558,0.064992405,0.004059209,0.43764484,0.4607328,6.40E-19,3.23E-18,0.00070565846,7.13E-16,0.00026776656,1.06E-08,4.02E-15,0.43570697,0.007060818,0.4486267,0.00043714163,0.083294526,0.050722893,0.006716348,0.58125275,0.47003502,0,1
0.00092371803,0.0014890047,0.008301108,0.00097352517,0.38159412,0.46982324,0.0035975375,0.00013341117,0.34851477,0.4641311,0.035675593,0.0012525965,0.38968274,0.47542784,0.034467906,0.0042524873,0.43794096,0.48365846,3.60E-17,3.59E-17,0.0009199401,2.28E-17,0.0015562321,4.79E-05,0.00018830442,0.43570697,0.00045918734,0.4486267,0.0013364061,0.0072059673,0.04021716,0.0036583636,0.58164114,0.6307123,0,4
